edge_id,allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,edge_type,from_story_id,to_story_id,from_island_id,to_island_id,route_class,required_evidence_class,productive_demand_rule,regional_policy,mastery_claim,curriculum_version,status,notes
REC-A1-002218,SEQ-A1-000746,MWU_SOURCE_UNIT,12B1-MWU-0050,ir al cine,,,12B1-MWU-0050,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002219,SEQ-A1-000746,MWU_SOURCE_UNIT,12B1-MWU-0050,ir al cine,,,12B1-MWU-0050,NEAR_TRANSFER,A1-M06-I03-S2,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002220,SEQ-A1-000746,MWU_SOURCE_UNIT,12B1-MWU-0050,ir al cine,,,12B1-MWU-0050,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002221,SEQ-A1-000748,MWU_SOURCE_UNIT,12B1-MWU-0052,ir al parque,,,12B1-MWU-0052,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002222,SEQ-A1-000748,MWU_SOURCE_UNIT,12B1-MWU-0052,ir al parque,,,12B1-MWU-0052,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S3,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002223,SEQ-A1-000748,MWU_SOURCE_UNIT,12B1-MWU-0052,ir al parque,,,12B1-MWU-0052,DISTANT_RETURN,A1-M06-I04-S3,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002224,SEQ-A1-000729,SENSE,SENSE-A1-000103,canción,LEX-A1-000101,SENSE-A1-000103,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002225,SEQ-A1-000729,SENSE,SENSE-A1-000103,canción,LEX-A1-000101,SENSE-A1-000103,,NEAR_TRANSFER,A1-M06-I03-S2,A1-M06-I04-S1,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002226,SEQ-A1-000729,SENSE,SENSE-A1-000103,canción,LEX-A1-000101,SENSE-A1-000103,,DISTANT_RETURN,A1-M06-I04-S1,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002227,SEQ-A1-000731,SENSE,SENSE-A1-000137,circo,LEX-A1-000135,SENSE-A1-000137,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002228,SEQ-A1-000731,SENSE,SENSE-A1-000137,circo,LEX-A1-000135,SENSE-A1-000137,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002229,SEQ-A1-000731,SENSE,SENSE-A1-000137,circo,LEX-A1-000135,SENSE-A1-000137,,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002230,SEQ-A1-000733,SENSE,SENSE-A1-000228,escuchar,LEX-A1-000224,SENSE-A1-000228,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002231,SEQ-A1-000733,SENSE,SENSE-A1-000228,escuchar,LEX-A1-000224,SENSE-A1-000228,,NEAR_TRANSFER,A1-M06-I03-S2,A1-M06-I04-S3,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002232,SEQ-A1-000733,SENSE,SENSE-A1-000228,escuchar,LEX-A1-000224,SENSE-A1-000228,,DISTANT_RETURN,A1-M06-I04-S3,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002233,SEQ-A1-000735,SENSE,SENSE-A1-000325,jugar,LEX-A1-000319,SENSE-A1-000325,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002234,SEQ-A1-000735,SENSE,SENSE-A1-000325,jugar,LEX-A1-000319,SENSE-A1-000325,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S1,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002235,SEQ-A1-000735,SENSE,SENSE-A1-000325,jugar,LEX-A1-000319,SENSE-A1-000325,,DISTANT_RETURN,A1-M06-I04-S1,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002236,SEQ-A1-000737,SENSE,SENSE-A1-000435,parque,LEX-A1-000427,SENSE-A1-000435,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002237,SEQ-A1-000737,SENSE,SENSE-A1-000435,parque,LEX-A1-000427,SENSE-A1-000435,,NEAR_TRANSFER,A1-M06-I03-S2,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002238,SEQ-A1-000737,SENSE,SENSE-A1-000435,parque,LEX-A1-000427,SENSE-A1-000435,,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002239,SEQ-A1-000739,SENSE,SENSE-A1-000492,radio,LEX-A1-000483,SENSE-A1-000492,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002240,SEQ-A1-000739,SENSE,SENSE-A1-000492,radio,LEX-A1-000483,SENSE-A1-000492,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S3,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002241,SEQ-A1-000739,SENSE,SENSE-A1-000492,radio,LEX-A1-000483,SENSE-A1-000492,,DISTANT_RETURN,A1-M06-I04-S3,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002242,SEQ-A1-000741,SENSE,SENSE-A1-000586,ver,LEX-A1-000577,SENSE-A1-000586,,LOCAL_REUSE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002243,SEQ-A1-000741,SENSE,SENSE-A1-000586,ver,LEX-A1-000577,SENSE-A1-000586,,NEAR_TRANSFER,A1-M06-I03-S2,A1-M06-I04-S1,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002244,SEQ-A1-000741,SENSE,SENSE-A1-000586,ver,LEX-A1-000577,SENSE-A1-000586,,DISTANT_RETURN,A1-M06-I04-S1,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002245,SEQ-A1-000743,MWU_SOURCE_UNIT,12B1-MWU-0046,ir a un concierto,,,12B1-MWU-0046,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002246,SEQ-A1-000743,MWU_SOURCE_UNIT,12B1-MWU-0046,ir a un concierto,,,12B1-MWU-0046,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002247,SEQ-A1-000743,MWU_SOURCE_UNIT,12B1-MWU-0046,ir a un concierto,,,12B1-MWU-0046,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002248,SEQ-A1-000745,MWU_SOURCE_UNIT,12B1-MWU-0049,ir a una discoteca,,,12B1-MWU-0049,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002249,SEQ-A1-000745,MWU_SOURCE_UNIT,12B1-MWU-0049,ir a una discoteca,,,12B1-MWU-0049,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S3,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002250,SEQ-A1-000745,MWU_SOURCE_UNIT,12B1-MWU-0049,ir a una discoteca,,,12B1-MWU-0049,DISTANT_RETURN,A1-M06-I04-S3,A1-M07-I03-S2,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002251,SEQ-A1-000747,MWU_SOURCE_UNIT,12B1-MWU-0051,ir al circo,,,12B1-MWU-0051,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002252,SEQ-A1-000747,MWU_SOURCE_UNIT,12B1-MWU-0051,ir al circo,,,12B1-MWU-0051,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S1,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002253,SEQ-A1-000747,MWU_SOURCE_UNIT,12B1-MWU-0051,ir al circo,,,12B1-MWU-0051,DISTANT_RETURN,A1-M06-I04-S1,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002254,SEQ-A1-000749,MWU_SOURCE_UNIT,12B1-MWU-0053,ir al teatro,,,12B1-MWU-0053,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002255,SEQ-A1-000749,MWU_SOURCE_UNIT,12B1-MWU-0053,ir al teatro,,,12B1-MWU-0053,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002256,SEQ-A1-000749,MWU_SOURCE_UNIT,12B1-MWU-0053,ir al teatro,,,12B1-MWU-0053,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S1,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002257,SEQ-A1-000730,SENSE,SENSE-A1-000105,cantar,LEX-A1-000103,SENSE-A1-000105,,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002258,SEQ-A1-000730,SENSE,SENSE-A1-000105,cantar,LEX-A1-000103,SENSE-A1-000105,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S3,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002259,SEQ-A1-000730,SENSE,SENSE-A1-000105,cantar,LEX-A1-000103,SENSE-A1-000105,,DISTANT_RETURN,A1-M06-I04-S3,A1-M07-I03-S2,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002260,SEQ-A1-000732,SENSE,SENSE-A1-000164,correr,LEX-A1-000162,SENSE-A1-000164,,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002261,SEQ-A1-000732,SENSE,SENSE-A1-000164,correr,LEX-A1-000162,SENSE-A1-000164,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S1,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002262,SEQ-A1-000732,SENSE,SENSE-A1-000164,correr,LEX-A1-000162,SENSE-A1-000164,,DISTANT_RETURN,A1-M06-I04-S1,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002263,SEQ-A1-000734,SENSE,SENSE-A1-000272,gimnasia,LEX-A1-000267,SENSE-A1-000272,,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002264,SEQ-A1-000734,SENSE,SENSE-A1-000272,gimnasia,LEX-A1-000267,SENSE-A1-000272,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002265,SEQ-A1-000734,SENSE,SENSE-A1-000272,gimnasia,LEX-A1-000267,SENSE-A1-000272,,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S1,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002266,SEQ-A1-000736,SENSE,SENSE-A1-000388,música,LEX-A1-000381,SENSE-A1-000388,,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002267,SEQ-A1-000736,SENSE,SENSE-A1-000388,música,LEX-A1-000381,SENSE-A1-000388,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S3,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002268,SEQ-A1-000736,SENSE,SENSE-A1-000388,música,LEX-A1-000381,SENSE-A1-000388,,DISTANT_RETURN,A1-M06-I04-S3,A1-M07-I03-S2,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002269,SEQ-A1-000738,SENSE,SENSE-A1-000439,película,LEX-A1-000431,SENSE-A1-000439,,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002270,SEQ-A1-000738,SENSE,SENSE-A1-000439,película,LEX-A1-000431,SENSE-A1-000439,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S1,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002271,SEQ-A1-000738,SENSE,SENSE-A1-000439,película,LEX-A1-000431,SENSE-A1-000439,,DISTANT_RETURN,A1-M06-I04-S1,A1-M07-I03-S3,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-002272,SEQ-A1-000740,SENSE,SENSE-A1-000554,televisión,LEX-A1-000545,SENSE-A1-000554,,LOCAL_REUSE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I03,A1-M06-I03,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002273,SEQ-A1-000740,SENSE,SENSE-A1-000554,televisión,LEX-A1-000545,SENSE-A1-000554,,NEAR_TRANSFER,A1-M06-I03-S3,A1-M06-I04-S2,A1-M06-I03,A1-M06-I04,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-002274,SEQ-A1-000740,SENSE,SENSE-A1-000554,televisión,LEX-A1-000545,SENSE-A1-000554,,DISTANT_RETURN,A1-M06-I04-S2,A1-M07-I03-S1,A1-M06-I04,A1-M07-I03,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
