record_id,record_type,item,object_type,source_id,source_name,corpus_register,geographic_scope,frequency_dimension,measurement_status,raw_value,normalized_value,unit,license_or_terms_status,commercial_ingest_status,provenance_risk,level_effect,priority_use,notes,source_url,curriculum_version
FREQ-MWU-0002,ITEM_SCAFFOLD,carné de identidad,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0003,ITEM_SCAFFOLD,correo electrónico,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0004,ITEM_SCAFFOLD,código postal,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0005,ITEM_SCAFFOLD,estado civil,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0006,ITEM_SCAFFOLD,fecha de nacimiento,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0007,ITEM_SCAFFOLD,lugar de nacimiento,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0008,ITEM_SCAFFOLD,número de teléfono,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0009,ITEM_SCAFFOLD,tarjeta de crédito,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0010,ITEM_SCAFFOLD,agua con gas,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0011,ITEM_SCAFFOLD,agua mineral,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0012,ITEM_SCAFFOLD,agua sin gas,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0013,ITEM_SCAFFOLD,café con leche,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0014,ITEM_SCAFFOLD,café cortado,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0015,ITEM_SCAFFOLD,café solo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0016,ITEM_SCAFFOLD,primer plato,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0017,ITEM_SCAFFOLD,segundo plato,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0018,ITEM_SCAFFOLD,vino blanco,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0019,ITEM_SCAFFOLD,vino tinto,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0020,ITEM_SCAFFOLD,clase de español,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0021,ITEM_SCAFFOLD,clase de historia,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0022,ITEM_SCAFFOLD,clase de matemáticas,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0023,ITEM_SCAFFOLD,en grupos,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0024,ITEM_SCAFFOLD,en parejas,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0025,ITEM_SCAFFOLD,hacer los deberes,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0026,ITEM_SCAFFOLD,hacer un ejercicio,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0027,ITEM_SCAFFOLD,hacer un examen,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0028,ITEM_SCAFFOLD,hacer una actividad,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0029,ITEM_SCAFFOLD,ir a clase,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0030,ITEM_SCAFFOLD,tener un examen,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0031,ITEM_SCAFFOLD,ama de casa,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0032,ITEM_SCAFFOLD,dedicarse a,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0033,ITEM_SCAFFOLD,estar en paro,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0034,ITEM_SCAFFOLD,ser trabajador,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0035,ITEM_SCAFFOLD,tener trabajo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0036,ITEM_SCAFFOLD,tener vacaciones,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0037,ITEM_SCAFFOLD,compañero de juego,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0038,ITEM_SCAFFOLD,escuchar la radio,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0039,ITEM_SCAFFOLD,escuchar música,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0040,ITEM_SCAFFOLD,escuchar una canción,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0041,ITEM_SCAFFOLD,hacer deporte,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0042,ITEM_SCAFFOLD,hacer ejercicio,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0043,ITEM_SCAFFOLD,hacer gimnasia,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0044,ITEM_SCAFFOLD,ir a un bar,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0045,ITEM_SCAFFOLD,ir a un café,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0046,ITEM_SCAFFOLD,ir a un concierto,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0047,ITEM_SCAFFOLD,ir a un museo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0048,ITEM_SCAFFOLD,ir a un restaurante,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0049,ITEM_SCAFFOLD,ir a una discoteca,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0050,ITEM_SCAFFOLD,ir al cine,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0051,ITEM_SCAFFOLD,ir al circo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0052,ITEM_SCAFFOLD,ir al parque,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0053,ITEM_SCAFFOLD,ir al teatro,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0054,ITEM_SCAFFOLD,jugar al baloncesto,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0055,ITEM_SCAFFOLD,jugar al fútbol,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0056,ITEM_SCAFFOLD,jugar al tenis,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0057,ITEM_SCAFFOLD,leer el periódico,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0058,ITEM_SCAFFOLD,leer un libro,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0059,ITEM_SCAFFOLD,leer una revista,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0060,ITEM_SCAFFOLD,oficina de información,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0061,ITEM_SCAFFOLD,oficina de turismo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0062,ITEM_SCAFFOLD,ver la televisión,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0063,ITEM_SCAFFOLD,ver una película,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0064,ITEM_SCAFFOLD,escribir un mensaje electrónico,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0065,ITEM_SCAFFOLD,escribir una carta,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0066,ITEM_SCAFFOLD,escribir una postal,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0067,ITEM_SCAFFOLD,guión bajo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0068,ITEM_SCAFFOLD,leer un periódico,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0069,ITEM_SCAFFOLD,página web,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0070,ITEM_SCAFFOLD,teléfono fijo,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0071,ITEM_SCAFFOLD,teléfono móvil,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0072,ITEM_SCAFFOLD,aire acondicionado,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0073,ITEM_SCAFFOLD,alquilar un apartamento,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0074,ITEM_SCAFFOLD,alquilar un piso,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
FREQ-MWU-0075,ITEM_SCAFFOLD,bien comunicado,MWU_CHUNK,,,,,MWU_EXPRESSION_FREQUENCY,PENDING_PHRASE_QUERY_12B,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Phase origin=6A. Must be queried as phrase/construction; component frequencies cannot substitute.,,1.30
