assertion_envelope_id,target_type,target_id,target_item,lexeme_id,sense_id,source_record_id,asserted_curriculum_status,asserted_level,source_ids,source_urls,assertion_basis,source_resolution,source_level_relation,provenance_debt,scope_key,a2_boundary_scope_key,expected_receptive,expected_productive,formulaic_expectation,mode_class,mode_authority,mode_rationale,regional_scope,curriculum_version,publication_status,notes,source_assertion_id,record_type,evidence_role,source_id_single,source_url_single,historical_phase,historical_source_surface,derived_from_lexeme_id,derived_from_sense_id,derived_from_anchor,source_precision,final_publication_status
SA-STAGING-A1-000722,SENSE,SENSE-A1-000506,sala de estar,LEX-A1-000497,SENSE-A1-000506,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,One envelope per normalized Sense. It may split into multiple final SourceAssertion rows when granular provenance is migrated.,SA-A1-000819,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000723,SENSE,SENSE-A1-000507,salida,LEX-A1-000498,SENSE-A1-000507,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `salida`; historical phase(s): 6A,6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000820,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,6B,salida,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000723,SENSE,SENSE-A1-000507,salida,LEX-A1-000498,SENSE-A1-000507,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `salida`; historical phase(s): 6A,6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000821,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,salida,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000724,SENSE,SENSE-A1-000508,salir,LEX-A1-000499,SENSE-A1-000508,,A1_CORE_NORMATIVE,A1,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `salir`; historical phase(s): 6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000822,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,6B,salir,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000725,SENSE,SENSE-A1-000509,salón,LEX-A1-000500,SENSE-A1-000509,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `salón`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000823,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,salón,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000726,SENSE,SENSE-A1-000510,salud,LEX-A1-000501,SENSE-A1-000510,,A1_CORE_NORMATIVE,A1,PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `salud`; historical phase(s): 6C. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000824,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,6C,salud,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000727,SENSE,SENSE-A1-000511,sándwich,LEX-A1-000502,SENSE-A1-000511,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `sándwich`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000825,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,sándwich,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000728,SENSE,SENSE-A1-000512,se,LEX-A1-000503,SENSE-A1-000512,,A1_CORE_NORMATIVE,A1,PCIC-02,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/02_gramatica_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `se`; historical phase(s): 6D. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000826,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-02,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/02_gramatica_inventario_a1-a2.htm,6D,se,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000729,SENSE,SENSE-A1-000513,segundo,LEX-A1-000504,SENSE-A1-000513,,A1_CORE_NORMATIVE,A1,PCIC-02,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/02_gramatica_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `segundo`; historical phase(s): 6D. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000827,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-02,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/02_gramatica_inventario_a1-a2.htm,6D,segundo,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000730,SENSE,SENSE-A1-000514,segundo plato,LEX-A1-000505,SENSE-A1-000514,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,One envelope per normalized Sense. It may split into multiple final SourceAssertion rows when granular provenance is migrated.,SA-A1-000828,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000731,SENSE,SENSE-A1-000515,sello,LEX-A1-000506,SENSE-A1-000515,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `sello`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000829,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,sello,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000732,SENSE,SENSE-A1-000516,semana,LEX-A1-000507,SENSE-A1-000516,,A1_CORE_NORMATIVE,A1,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `semana`; historical phase(s): 6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000830,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,6B,semana,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000733,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08;PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `señor`; historical phase(s): 6A,6B,6C. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000831,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,6C,señor,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000733,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08;PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `señor`; historical phase(s): 6A,6B,6C. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000832,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,6B,señor,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000733,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08;PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `señor`; historical phase(s): 6A,6B,6C. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000833,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,señor,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000734,SENSE,SENSE-A1-000518,separado,LEX-A1-000509,SENSE-A1-000518,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `separado`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000834,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,separado,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000735,SENSE,SENSE-A1-000519,séptimo,LEX-A1-000510,SENSE-A1-000519,,A1_CORE_NORMATIVE,A1,PCIC-02,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/02_gramatica_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `séptimo`; historical phase(s): 6D. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,SA-A1-000835,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-02,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/02_gramatica_inventario_a1-a2.htm,6D,séptimo,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000736,SENSE,SENSE-A1-000520,ser,LEX-A1-000511,SENSE-A1-000520,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `ser`; historical phase(s): 6A,6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000836,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,6B,ser,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000736,SENSE,SENSE-A1-000520,ser,LEX-A1-000511,SENSE-A1-000520,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `ser`; historical phase(s): 6A,6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",SA-A1-000837,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,6A,ser,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
