edge_id,target_type,target_id,introduction_story,return_stage,return_story,relation_scope,evidence_demand,expected_receptive,expected_productive,mastery_claim,notes
REC-A1-000001,SENSE,SENSE-A1-000015,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002338,MWU_SOURCE_UNIT,12B1-MWU-0114,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002339,MWU_SOURCE_UNIT,12B1-MWU-0114,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002340,MWU_SOURCE_UNIT,12B1-MWU-0114,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002341,MWU_SOURCE_UNIT,12B1-MWU-0115,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002342,MWU_SOURCE_UNIT,12B1-MWU-0115,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002343,MWU_SOURCE_UNIT,12B1-MWU-0115,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002344,MWU_SOURCE_UNIT,12B1-MWU-0116,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002345,MWU_SOURCE_UNIT,12B1-MWU-0116,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002346,MWU_SOURCE_UNIT,12B1-MWU-0116,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002347,MWU_SOURCE_UNIT,12B1-MWU-0117,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002348,MWU_SOURCE_UNIT,12B1-MWU-0117,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002349,MWU_SOURCE_UNIT,12B1-MWU-0117,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002350,MWU_SOURCE_UNIT,12B1-MWU-0118,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002351,MWU_SOURCE_UNIT,12B1-MWU-0118,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002352,MWU_SOURCE_UNIT,12B1-MWU-0118,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002353,MWU_SOURCE_UNIT,12B1-MWU-0119,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002354,MWU_SOURCE_UNIT,12B1-MWU-0119,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002355,MWU_SOURCE_UNIT,12B1-MWU-0119,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002356,MWU_SOURCE_UNIT,12B1-MWU-0120,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002357,MWU_SOURCE_UNIT,12B1-MWU-0120,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002358,MWU_SOURCE_UNIT,12B1-MWU-0120,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002359,MWU_SOURCE_UNIT,12B1-MWU-0125,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002360,MWU_SOURCE_UNIT,12B1-MWU-0125,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002361,MWU_SOURCE_UNIT,12B1-MWU-0125,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002362,MWU_SOURCE_UNIT,12B1-MWU-0126,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002363,MWU_SOURCE_UNIT,12B1-MWU-0126,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002364,MWU_SOURCE_UNIT,12B1-MWU-0126,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002365,MWU_SOURCE_UNIT,12B1-MWU-0155,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002366,MWU_SOURCE_UNIT,12B1-MWU-0155,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002367,MWU_SOURCE_UNIT,12B1-MWU-0155,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002368,MWU_SOURCE_UNIT,12B1-MWU-0156,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002369,MWU_SOURCE_UNIT,12B1-MWU-0156,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002370,MWU_SOURCE_UNIT,12B1-MWU-0156,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002371,MWU_SOURCE_UNIT,12B1-MWU-0157,A1-M07-I05-S1,FIRST_RETURN,A1-M07-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002372,MWU_SOURCE_UNIT,12B1-MWU-0157,A1-M07-I05-S1,SECOND_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002373,MWU_SOURCE_UNIT,12B1-MWU-0157,A1-M07-I05-S1,THIRD_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002374,SENSE,SENSE-A1-000033,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002375,SENSE,SENSE-A1-000033,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002376,SENSE,SENSE-A1-000033,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002377,SENSE,SENSE-A1-000045,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002378,SENSE,SENSE-A1-000045,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002379,SENSE,SENSE-A1-000045,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002380,SENSE,SENSE-A1-000053,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002381,SENSE,SENSE-A1-000053,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002382,SENSE,SENSE-A1-000053,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002383,SENSE,SENSE-A1-000156,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002384,SENSE,SENSE-A1-000156,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002385,SENSE,SENSE-A1-000156,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002386,SENSE,SENSE-A1-000199,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002387,SENSE,SENSE-A1-000199,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002388,SENSE,SENSE-A1-000199,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002389,SENSE,SENSE-A1-000226,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002390,SENSE,SENSE-A1-000226,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002391,SENSE,SENSE-A1-000226,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002392,SENSE,SENSE-A1-000238,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002393,SENSE,SENSE-A1-000238,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002394,SENSE,SENSE-A1-000238,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002395,SENSE,SENSE-A1-000270,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002396,SENSE,SENSE-A1-000270,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002397,SENSE,SENSE-A1-000270,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002398,SENSE,SENSE-A1-000284,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002399,SENSE,SENSE-A1-000284,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002400,SENSE,SENSE-A1-000284,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002401,SENSE,SENSE-A1-000297,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002402,SENSE,SENSE-A1-000297,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002403,SENSE,SENSE-A1-000297,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002404,SENSE,SENSE-A1-000329,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002405,SENSE,SENSE-A1-000329,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002406,SENSE,SENSE-A1-000329,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002407,SENSE,SENSE-A1-000446,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002408,SENSE,SENSE-A1-000446,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002409,SENSE,SENSE-A1-000446,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002410,SENSE,SENSE-A1-000560,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002411,SENSE,SENSE-A1-000560,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002412,SENSE,SENSE-A1-000560,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002413,MWU_SOURCE_UNIT,12B1-MWU-0073,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002414,MWU_SOURCE_UNIT,12B1-MWU-0073,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002415,MWU_SOURCE_UNIT,12B1-MWU-0073,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002416,MWU_SOURCE_UNIT,12B1-MWU-0074,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002417,MWU_SOURCE_UNIT,12B1-MWU-0074,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002418,MWU_SOURCE_UNIT,12B1-MWU-0074,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002419,MWU_SOURCE_UNIT,12B1-MWU-0075,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002420,MWU_SOURCE_UNIT,12B1-MWU-0075,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002421,MWU_SOURCE_UNIT,12B1-MWU-0075,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002422,MWU_SOURCE_UNIT,12B1-MWU-0081,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002423,MWU_SOURCE_UNIT,12B1-MWU-0081,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002424,MWU_SOURCE_UNIT,12B1-MWU-0081,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002425,MWU_SOURCE_UNIT,12B1-MWU-0105,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002426,MWU_SOURCE_UNIT,12B1-MWU-0105,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002427,MWU_SOURCE_UNIT,12B1-MWU-0105,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
