record_id,record_type,pcic_major_section,pcic_major_title,pcic_subsection,category,subsection_title,normalized_family,source_item_ordinal,source_item_count_in_subsection,source_grading,a1_status,a1_evidence_gate,pedagogical_action,production_requirement,assessment_status,geographic_scope,cross_phase_link,notes,source_url,curriculum_version
IC-A1-084,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.1.5,HABILIDAD,Evaluación y control,EVALUATION_CONTROL,3,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-085,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.1.5,HABILIDAD,Evaluación y control,EVALUATION_CONTROL,4,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-086,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.1.5,HABILIDAD,Evaluación y control,EVALUATION_CONTROL,5,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-087,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.1.6,HABILIDAD,"Reparación, corrección",REPAIR_CORRECTION,1,2,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-088,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.1.6,HABILIDAD,"Reparación, corrección",REPAIR_CORRECTION,2,2,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-089,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.1,ACTITUD,Empatía,EMPATHY,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-090,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.2,ACTITUD,"Curiosidad, apertura",CURIOSITY_OPENNESS,1,4,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-091,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.2,ACTITUD,"Curiosidad, apertura",CURIOSITY_OPENNESS,2,4,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-092,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.2,ACTITUD,"Curiosidad, apertura",CURIOSITY_OPENNESS,3,4,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-093,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.2,ACTITUD,"Curiosidad, apertura",CURIOSITY_OPENNESS,4,4,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-094,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,1,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-095,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,2,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-096,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,3,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-097,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.4,ACTITUD,"Distanciamiento, relativización",DISTANCING_RELATIVIZATION,1,2,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-098,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.4,ACTITUD,"Distanciamiento, relativización",DISTANCING_RELATIVIZATION,2,2,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-099,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,2,Asimilación de los saberes culturales,2.2.5,ACTITUD,Tolerancia a la ambigüedad,AMBIGUITY_TOLERANCE,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-100,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,1,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-101,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,2,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-102,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,3,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-103,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,4,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-104,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,5,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-105,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,6,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-106,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.1,HABILIDAD,Planificación,INTERCULTURAL_INTERACTION_PLANNING,7,7,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-107,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,1,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-108,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,2,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-109,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,3,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-110,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,4,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-111,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,5,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-112,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,6,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
